# category<TAB>text<TAB>attribution<TAB>source title<TAB>source URL
# WISDOM and ANIME lines are short quotations. LIFE_FACT lines are original summaries.
# Source links document provenance; they do not grant rights to copyrighted dialogue.
# See THIRD_PARTY_NOTICES.md before redistributing the ANIME category.
WISDOM	Upon every accident, remember to turn toward yourself and inquire what faculty you have for its use.	Epictetus	The Enchiridion · Chapter X	https://www.gutenberg.org/ebooks/45109.txt.utf-8
WISDOM	Never say of anything, “I have lost it,” but, “I have restored it.”	Epictetus	The Enchiridion · Chapter XI	https://www.gutenberg.org/ebooks/45109.txt.utf-8
WISDOM	For this is your business—to act well the given part, but to choose it belongs to another.	Epictetus	The Enchiridion · Chapter XVII	https://www.gutenberg.org/ebooks/45109.txt.utf-8
WISDOM	For if you once gain time and respite, you will more easily command yourself.	Epictetus	The Enchiridion · Chapter XX	https://www.gutenberg.org/ebooks/45109.txt.utf-8
WISDOM	Whoso would be a man, must be a nonconformist.	Ralph Waldo Emerson	Self-Reliance · 1841	https://www.gutenberg.org/ebooks/2944.txt.utf-8
WISDOM	Nothing is at last sacred but the integrity of your own mind.	Ralph Waldo Emerson	Self-Reliance · 1841	https://www.gutenberg.org/ebooks/2944.txt.utf-8
WISDOM	A foolish consistency is the hobgoblin of little minds, adored by little statesmen and philosophers and divines.	Ralph Waldo Emerson	Self-Reliance · 1841	https://www.gutenberg.org/ebooks/2944.txt.utf-8
WISDOM	Insist on yourself; never imitate.	Ralph Waldo Emerson	Self-Reliance · 1841	https://www.gutenberg.org/ebooks/2944.txt.utf-8
WISDOM	Our strength grows out of our weakness.	Ralph Waldo Emerson	Compensation · 1841	https://www.gutenberg.org/ebooks/2944.txt.utf-8
WISDOM	The mass of men lead lives of quiet desperation.	Henry David Thoreau	Walden · Economy · 1854	https://www.gutenberg.org/ebooks/205.txt.utf-8
WISDOM	In the long run men hit only what they aim at.	Henry David Thoreau	Walden · Economy · 1854	https://www.gutenberg.org/ebooks/205.txt.utf-8
WISDOM	Every path but your own is the path of fate.	Henry David Thoreau	Walden · Sounds · 1854	https://www.gutenberg.org/ebooks/205.txt.utf-8
WISDOM	The universe is wider than our views of it.	Henry David Thoreau	Walden · Conclusion · 1854	https://www.gutenberg.org/ebooks/205.txt.utf-8
WISDOM	Things do not change; we change.	Henry David Thoreau	Walden · Conclusion · 1854	https://www.gutenberg.org/ebooks/205.txt.utf-8
WISDOM	Speak not but what may benefit others or yourself; avoid trifling conversation.	Benjamin Franklin	Autobiography · Silence	https://www.gutenberg.org/ebooks/20203.txt.utf-8
WISDOM	Let all your things have their places; let each part of your business have its time.	Benjamin Franklin	Autobiography · Order	https://www.gutenberg.org/ebooks/20203.txt.utf-8
WISDOM	Lose no time; be always employ'd in something useful; cut off all unnecessary actions.	Benjamin Franklin	Autobiography · Industry	https://www.gutenberg.org/ebooks/20203.txt.utf-8
WISDOM	Wrong none by doing injuries, or omitting the benefits that are your duty.	Benjamin Franklin	Autobiography · Justice	https://www.gutenberg.org/ebooks/20203.txt.utf-8
WISDOM	Be not disturbed at trifles, or at accidents common or unavoidable.	Benjamin Franklin	Autobiography · Tranquillity	https://www.gutenberg.org/ebooks/20203.txt.utf-8
WISDOM	A man is literally what he thinks, his character being the complete sum of all his thoughts.	James Allen	As a Man Thinketh · Thought and Character	https://www.gutenberg.org/ebooks/4507.txt.utf-8
WISDOM	Man is made or unmade by himself.	James Allen	As a Man Thinketh · Thought and Character	https://www.gutenberg.org/ebooks/4507.txt.utf-8
WISDOM	Men are anxious to improve their circumstances, but are unwilling to improve themselves; they therefore remain bound.	James Allen	As a Man Thinketh · Circumstances	https://www.gutenberg.org/ebooks/4507.txt.utf-8
WISDOM	The will to do springs from the knowledge that we can do.	James Allen	As a Man Thinketh · Thought and Purpose	https://www.gutenberg.org/ebooks/4507.txt.utf-8
WISDOM	Thought allied fearlessly to purpose becomes creative force.	James Allen	As a Man Thinketh · Thought and Purpose	https://www.gutenberg.org/ebooks/4507.txt.utf-8
WISDOM	The silver trump of freedom had roused my soul to eternal wakefulness.	Frederick Douglass	Narrative · Chapter VII · 1845	https://www.gutenberg.org/ebooks/23.txt.utf-8
WISDOM	Freedom now appeared, to disappear no more forever.	Frederick Douglass	Narrative · Chapter VII · 1845	https://www.gutenberg.org/ebooks/23.txt.utf-8
WISDOM	You have seen how a man was made a slave; you shall see how a slave was made a man.	Frederick Douglass	Narrative · Chapter X · 1845	https://www.gutenberg.org/ebooks/23.txt.utf-8
WISDOM	It recalled the departed self-confidence, and inspired me again with a determination to be free.	Frederick Douglass	Narrative · Chapter X · 1845	https://www.gutenberg.org/ebooks/23.txt.utf-8
WISDOM	It was a glorious resurrection, from the tomb of slavery, to the heaven of freedom.	Frederick Douglass	Narrative · Chapter X · 1845	https://www.gutenberg.org/ebooks/23.txt.utf-8
WISDOM	I have found that the happiest people are those who do the most for others.	Booker T. Washington	Up from Slavery · Chapter XIV	https://www.gutenberg.org/ebooks/2376.txt.utf-8
WISDOM	But I was determined to succeed.	Booker T. Washington	Up from Slavery · Chapter VI	https://www.gutenberg.org/ebooks/2376.txt.utf-8
WISDOM	I learned that assistance given to the weak makes the one who gives it strong.	Booker T. Washington	Up from Slavery · Chapter XI	https://www.gutenberg.org/ebooks/2376.txt.utf-8
WISDOM	I have always had more of an ambition to do things than merely to talk about doing them.	Booker T. Washington	Up from Slavery · Chapter XIII	https://www.gutenberg.org/ebooks/2376.txt.utf-8
WISDOM	It is at the bottom of life we must begin, and not at the top.	Booker T. Washington	Up from Slavery · Chapter XIV	https://www.gutenberg.org/ebooks/2376.txt.utf-8
WISDOM	The spirit of self-help is the root of all genuine growth in the individual.	Samuel Smiles	Self-Help · Chapter I · 1859	https://www.gutenberg.org/ebooks/935.txt.utf-8
WISDOM	Help from without is often enfeebling in its effects, but help from within invariably invigorates.	Samuel Smiles	Self-Help · Chapter I · 1859	https://www.gutenberg.org/ebooks/935.txt.utf-8
WISDOM	National progress is the sum of individual industry, energy, and uprightness.	Samuel Smiles	Self-Help · Chapter I · 1859	https://www.gutenberg.org/ebooks/935.txt.utf-8
WISDOM	Fortune has often been blamed for her blindness; but fortune is not so blind as men are.	Samuel Smiles	Self-Help · Chapter IV · 1859	https://www.gutenberg.org/ebooks/935.txt.utf-8
WISDOM	It is not ease, but effort—not facility, but difficulty, that makes men.	Samuel Smiles	Self-Help · Chapter XI · 1859	https://www.gutenberg.org/ebooks/935.txt.utf-8
WISDOM	Education is for behavior, and habits are the stuff of which behavior consists.	William James	Talks to Teachers · The Laws of Habit	https://www.gutenberg.org/ebooks/16287.txt.utf-8
WISDOM	Never suffer an exception to occur till the new habit is securely rooted in your life.	William James	Talks to Teachers · The Laws of Habit	https://www.gutenberg.org/ebooks/16287.txt.utf-8
WISDOM	Seize the very first possible opportunity to act on every resolution you make.	William James	Talks to Teachers · The Laws of Habit	https://www.gutenberg.org/ebooks/16287.txt.utf-8
WISDOM	We forget that every good that is worth possessing must be paid for in strokes of daily effort.	William James	Talks to Teachers · The Laws of Habit	https://www.gutenberg.org/ebooks/16287.txt.utf-8
WISDOM	Keep the faculty of effort alive in you by a little gratuitous exercise every day.	William James	Talks to Teachers · The Laws of Habit	https://www.gutenberg.org/ebooks/16287.txt.utf-8
LIFE_FACT	Adults ages 18–60 generally need at least seven hours of sleep each day.	CDC	About Sleep · 2024	https://www.cdc.gov/sleep/about/index.html
LIFE_FACT	Adults ages 61–64 generally need seven to nine hours of sleep.	CDC	About Sleep · 2024	https://www.cdc.gov/sleep/about/index.html
LIFE_FACT	Adults 65 and older generally need seven to eight hours of sleep.	CDC	About Sleep · 2024	https://www.cdc.gov/sleep/about/index.html
LIFE_FACT	Healthy sleep depends on quality as well as total time asleep.	CDC	About Sleep · 2024	https://www.cdc.gov/sleep/about/index.html
LIFE_FACT	Enough sleep supports mood, attention, memory, heart health, and metabolism.	CDC	About Sleep · 2024	https://www.cdc.gov/sleep/about/index.html
LIFE_FACT	A consistent bedtime and wake time can support better sleep.	CDC	About Sleep · 2024	https://www.cdc.gov/sleep/about/index.html
LIFE_FACT	A quiet, relaxing, cool bedroom is more sleep-friendly.	CDC	About Sleep · 2024	https://www.cdc.gov/sleep/about/index.html
LIFE_FACT	Turning electronics off at least 30 minutes before bed may help sleep.	CDC	About Sleep · 2024	https://www.cdc.gov/sleep/about/index.html
LIFE_FACT	Large meals and alcohol close to bedtime can interfere with sleep.	CDC	About Sleep · 2024	https://www.cdc.gov/sleep/about/index.html
LIFE_FACT	Afternoon or evening caffeine can make sleep harder.	CDC	About Sleep · 2024	https://www.cdc.gov/sleep/about/index.html
LIFE_FACT	Children ages 3–5 should be active throughout the day; caregivers can aim for three hours.	U.S. HHS	Physical Activity Guidelines · 2025	https://odphp.health.gov/our-work/nutrition-physical-activity/physical-activity-guidelines/current-guidelines/top-10-things-know
LIFE_FACT	Youth ages 6–17 need at least 60 minutes of moderate-to-vigorous activity daily.	U.S. HHS	Physical Activity Guidelines · 2025	https://odphp.health.gov/our-work/nutrition-physical-activity/physical-activity-guidelines/current-guidelines/top-10-things-know
LIFE_FACT	Adults gain substantial benefits from 150–300 weekly minutes of moderate aerobic activity.	U.S. HHS	Physical Activity Guidelines · 2025	https://odphp.health.gov/our-work/nutrition-physical-activity/physical-activity-guidelines/current-guidelines/top-10-things-know
LIFE_FACT	Adults also benefit from muscle-strengthening activity on at least two days each week.	U.S. HHS	Physical Activity Guidelines · 2025	https://odphp.health.gov/our-work/nutrition-physical-activity/physical-activity-guidelines/current-guidelines/top-10-things-know
LIFE_FACT	For adults, moving more and sitting less is a core health guideline.	U.S. HHS	Physical Activity Guidelines · 2025	https://odphp.health.gov/our-work/nutrition-physical-activity/physical-activity-guidelines/current-guidelines/top-10-things-know
LIFE_FACT	More sedentary time is associated with higher heart-disease, blood-pressure, and mortality risk.	U.S. HHS	Physical Activity Guidelines · 2025	https://odphp.health.gov/our-work/nutrition-physical-activity/physical-activity-guidelines/current-guidelines/top-10-things-know
LIFE_FACT	Even small amounts of moderate-to-vigorous activity provide some benefit.	U.S. HHS	Physical Activity Guidelines · 2025	https://odphp.health.gov/our-work/nutrition-physical-activity/physical-activity-guidelines/current-guidelines/top-10-things-know
LIFE_FACT	Physical activity no longer needs to occur in ten-minute blocks to count.	U.S. HHS	Physical Activity Guidelines · 2025	https://odphp.health.gov/our-work/nutrition-physical-activity/physical-activity-guidelines/current-guidelines/top-10-things-know
LIFE_FACT	One session of activity can reduce short-term anxiety.	U.S. HHS	Physical Activity Guidelines · 2025	https://odphp.health.gov/our-work/nutrition-physical-activity/physical-activity-guidelines/current-guidelines/top-10-things-know
LIFE_FACT	Immediate activity benefits can include lower blood pressure and better insulin sensitivity.	U.S. HHS	Physical Activity Guidelines · 2025	https://odphp.health.gov/our-work/nutrition-physical-activity/physical-activity-guidelines/current-guidelines/top-10-things-know
LIFE_FACT	Regular activity is linked with lower risks of heart disease, stroke, diabetes, depression, and dementia.	U.S. HHS	Physical Activity Guidelines · 2025	https://odphp.health.gov/our-work/nutrition-physical-activity/physical-activity-guidelines/current-guidelines/top-10-things-know
LIFE_FACT	For older adults, regular activity lowers the risk of falls and fall injuries.	U.S. HHS	Physical Activity Guidelines · 2025	https://odphp.health.gov/our-work/nutrition-physical-activity/physical-activity-guidelines/current-guidelines/top-10-things-know
LIFE_FACT	Healthy diets are built around adequacy, balance, moderation, and diversity.	WHO	Healthy Diet · 2026	https://www.who.int/news-room/fact-sheets/detail/healthy-diet
LIFE_FACT	Minimally processed foods low in excess sodium, sugars, and unhealthy fats form a sound foundation.	WHO	Healthy Diet · 2026	https://www.who.int/news-room/fact-sheets/detail/healthy-diet
LIFE_FACT	For most people, unrefined carbohydrates can supply about 45–75% of daily energy.	WHO	Healthy Diet · 2026	https://www.who.int/news-room/fact-sheets/detail/healthy-diet
LIFE_FACT	Whole grains, vegetables, fruits, and pulses are preferred carbohydrate sources.	WHO	Healthy Diet · 2026	https://www.who.int/news-room/fact-sheets/detail/healthy-diet
LIFE_FACT	People older than ten should aim for at least 400 grams of fruit and vegetables daily.	WHO	Healthy Diet · 2026	https://www.who.int/news-room/fact-sheets/detail/healthy-diet
LIFE_FACT	People older than ten should aim for at least 25 grams of naturally occurring fibre daily.	WHO	Healthy Diet · 2026	https://www.who.int/news-room/fact-sheets/detail/healthy-diet
LIFE_FACT	Free sugars should stay below 10% of daily energy; 5% or less may add benefit.	WHO	Healthy Diet · 2026	https://www.who.int/news-room/fact-sheets/detail/healthy-diet
LIFE_FACT	WHO advises reducing free sugar without relying on non-sugar sweeteners.	WHO	Healthy Diet · 2026	https://www.who.int/news-room/fact-sheets/detail/healthy-diet
LIFE_FACT	For adults, keeping total fat near or below 30% of energy may help prevent unhealthy weight gain.	WHO	Healthy Diet · 2026	https://www.who.int/news-room/fact-sheets/detail/healthy-diet
LIFE_FACT	Unsaturated fats are preferable to saturated and trans fats.	WHO	Healthy Diet · 2026	https://www.who.int/news-room/fact-sheets/detail/healthy-diet
LIFE_FACT	Saturated fat should stay below 10% of energy and trans fat below 1%.	WHO	Healthy Diet · 2026	https://www.who.int/news-room/fact-sheets/detail/healthy-diet
LIFE_FACT	Adults should limit salt below five grams daily, equivalent to two grams of sodium.	WHO	Healthy Diet · 2026	https://www.who.int/news-room/fact-sheets/detail/healthy-diet
LIFE_FACT	Getting enough water helps prevent dehydration and supports normal body function.	CDC	Water and Healthier Drinks · 2026	https://www.cdc.gov/healthy-weight-growth/water-healthy-drinks/index.html
LIFE_FACT	Dehydration can make thinking less clear.	CDC	Water and Healthier Drinks · 2026	https://www.cdc.gov/healthy-weight-growth/water-healthy-drinks/index.html
LIFE_FACT	Dehydration can affect mood.	CDC	Water and Healthier Drinks · 2026	https://www.cdc.gov/healthy-weight-growth/water-healthy-drinks/index.html
LIFE_FACT	Water helps the body regulate temperature.	CDC	Water and Healthier Drinks · 2026	https://www.cdc.gov/healthy-weight-growth/water-healthy-drinks/index.html
LIFE_FACT	Dehydration can contribute to constipation and kidney stones.	CDC	Water and Healthier Drinks · 2026	https://www.cdc.gov/healthy-weight-growth/water-healthy-drinks/index.html
LIFE_FACT	Replacing sugary drinks with plain water can reduce calorie intake.	CDC	Water and Healthier Drinks · 2026	https://www.cdc.gov/healthy-weight-growth/water-healthy-drinks/index.html
LIFE_FACT	Water needs vary with age, sex, pregnancy, breastfeeding, activity, and environment.	CDC	Water and Healthier Drinks · 2026	https://www.cdc.gov/healthy-weight-growth/water-healthy-drinks/index.html
LIFE_FACT	Water-rich foods such as fruits and vegetables contribute to daily fluid intake.	CDC	Water and Healthier Drinks · 2026	https://www.cdc.gov/healthy-weight-growth/water-healthy-drinks/index.html
LIFE_FACT	The relaxation response is associated with slower breathing and a lower heart rate.	NIH NCCIH	Relaxation Techniques	https://www.nccih.nih.gov/health/relaxation-techniques-what-you-need-to-know
LIFE_FACT	Relaxation can also lower blood pressure and reduce oxygen use.	NIH NCCIH	Relaxation Techniques	https://www.nccih.nih.gov/health/relaxation-techniques-what-you-need-to-know
LIFE_FACT	Progressive relaxation alternates deliberate muscle tension with release.	NIH NCCIH	Relaxation Techniques	https://www.nccih.nih.gov/health/relaxation-techniques-what-you-need-to-know
LIFE_FACT	Guided imagery uses calming imagined scenes or events to evoke relaxation.	NIH NCCIH	Relaxation Techniques	https://www.nccih.nih.gov/health/relaxation-techniques-what-you-need-to-know
LIFE_FACT	Relaxation exercises should complement—not replace—appropriate medical care.	NIH NCCIH	Relaxation Techniques	https://www.nccih.nih.gov/health/relaxation-techniques-what-you-need-to-know
LIFE_FACT	Mindfulness trains attention toward the present moment without judgment.	NIH NCCIH	Meditation and Mindfulness	https://www.nccih.nih.gov/health/meditation-and-mindfulness-effectiveness-and-safety
LIFE_FACT	Large reviews find mindfulness can outperform no treatment for anxiety and depression.	NIH NCCIH	Meditation and Mindfulness	https://www.nccih.nih.gov/health/meditation-and-mindfulness-effectiveness-and-safety
LIFE_FACT	Mindfulness may improve sleep, but does not necessarily outperform CBT or exercise.	NIH NCCIH	Meditation and Mindfulness	https://www.nccih.nih.gov/health/meditation-and-mindfulness-effectiveness-and-safety
LIFE_FACT	Meditation evidence is varied, and benefits are sometimes interpreted too optimistically.	NIH NCCIH	Meditation and Mindfulness	https://www.nccih.nih.gov/health/meditation-and-mindfulness-effectiveness-and-safety
LIFE_FACT	A 2020 review found negative meditation experiences in about 8% of participants.	NIH NCCIH	Meditation and Mindfulness	https://www.nccih.nih.gov/health/meditation-and-mindfulness-effectiveness-and-safety
LIFE_FACT	Social connection includes relationship structure, exchanged support, and interaction quality.	WHO	Social Connection · 2025	https://www.who.int/news-room/questions-and-answers/item/social-connection
LIFE_FACT	Social isolation is objective; loneliness is the subjective feeling of insufficient connection.	WHO	Social Connection · 2025	https://www.who.int/news-room/questions-and-answers/item/social-connection
LIFE_FACT	WHO estimates that roughly one in six people worldwide experiences loneliness.	WHO	Social Connection · 2025	https://www.who.int/news-room/questions-and-answers/item/social-connection
LIFE_FACT	Adolescents report loneliness more often than many older age groups.	WHO	Social Connection · 2025	https://www.who.int/news-room/questions-and-answers/item/social-connection
LIFE_FACT	WHO estimates loneliness is more common in low-income countries than high-income countries.	WHO	Social Connection · 2025	https://www.who.int/news-room/questions-and-answers/item/social-connection
LIFE_FACT	Health, income, life changes, living arrangements, community resources, and digital use can affect connection.	WHO	Social Connection · 2025	https://www.who.int/news-room/questions-and-answers/item/social-connection
LIFE_FACT	Social disconnection is associated with physical and mental health risks.	WHO	Social Connection · 2025	https://www.who.int/news-room/questions-and-answers/item/social-connection
LIFE_FACT	Students who feel connected tend to perform better at school.	WHO	Social Connection · 2025	https://www.who.int/news-room/questions-and-answers/item/social-connection
LIFE_FACT	Communities with strong social ties tend to be safer and more resilient.	WHO	Social Connection · 2025	https://www.who.int/news-room/questions-and-answers/item/social-connection
LIFE_FACT	Reaching out, listening fully, joining a group, or volunteering are practical ways to build connection.	WHO	Social Connection · 2025	https://www.who.int/news-room/questions-and-answers/item/social-connection
LIFE_FACT	One field study repeated a chosen health behavior in the same context for 12 weeks.	Lally et al.	How Are Habits Formed? · 2010	https://doi.org/10.1002/ejsp.674
LIFE_FACT	Habit automaticity rose quickly at first and then approached a plateau.	Lally et al.	How Are Habits Formed? · 2010	https://doi.org/10.1002/ejsp.674
LIFE_FACT	Time to near-maximum automaticity varied widely—from 18 to 254 days.	Lally et al.	How Are Habits Formed? · 2010	https://doi.org/10.1002/ejsp.674
LIFE_FACT	The habit study's median was 66 days, not the popular 21-day rule.	Lally et al.	How Are Habits Formed? · 2010	https://doi.org/10.1002/ejsp.674
LIFE_FACT	Missing one opportunity did not materially derail habit formation in that study.	Lally et al.	How Are Habits Formed? · 2010	https://doi.org/10.1002/ejsp.674
LIFE_FACT	Practice tests can strengthen long-term memory, not merely measure it.	Roediger & Karpicke	Test-Enhanced Learning · 2006	https://doi.org/10.1111/j.1467-9280.2006.01693.x
LIFE_FACT	Repeated study produced better recall after five minutes in two experiments.	Roediger & Karpicke	Test-Enhanced Learning · 2006	https://doi.org/10.1111/j.1467-9280.2006.01693.x
LIFE_FACT	After two days or one week, prior testing beat repeated study despite lower learner confidence.	Roediger & Karpicke	Test-Enhanced Learning · 2006	https://doi.org/10.1111/j.1467-9280.2006.01693.x
LIFE_FACT	Durable learning usually benefits from revisiting material on multiple occasions.	Cepeda et al.	Spacing Effects in Learning · 2008	https://digitalcommons.usf.edu/psy_facpub/1766/
LIFE_FACT	The most useful gap between study sessions grows as the desired retention period grows.	Cepeda et al.	Spacing Effects in Learning · 2008	https://digitalcommons.usf.edu/psy_facpub/1766/
LIFE_FACT	Although the useful study gap grew, it represented a smaller share of longer retention intervals.	Cepeda et al.	Spacing Effects in Learning · 2008	https://digitalcommons.usf.edu/psy_facpub/1766/
LIFE_FACT	Light is the strongest environmental cue for synchronizing the human circadian system.	CDC NIOSH	Adapting to Time Changes · 2022	https://www.cdc.gov/niosh/bulletin/2022/time-change.html
LIFE_FACT	Light entering the eyes informs the brain's master clock about day and night.	CDC NIOSH	Adapting to Time Changes · 2022	https://www.cdc.gov/niosh/bulletin/2022/time-change.html
LIFE_FACT	Morning light can promote wakefulness and alertness.	CDC NIOSH	Adapting to Time Changes · 2022	https://www.cdc.gov/niosh/bulletin/2022/time-change.html
LIFE_FACT	More evening light can delay sleep timing.	CDC NIOSH	Adapting to Time Changes · 2022	https://www.cdc.gov/niosh/bulletin/2022/time-change.html
LIFE_FACT	Gradually shifting sleep, meals, activity, and light can make clock changes easier to adapt to.	CDC NIOSH	Adapting to Time Changes · 2022	https://www.cdc.gov/niosh/bulletin/2022/time-change.html
LIFE_FACT	Urban green spaces can encourage activity while supporting relaxation and stress relief.	WHO Europe	Urban Green Spaces and Health · 2016	https://www.who.int/europe/publications/i/item/WHO-EURO-2016-3352-43111-60341
LIFE_FACT	Green spaces may support health through social cohesion and reduced heat, noise, and air pollution.	WHO Europe	Urban Green Spaces and Health · 2016	https://www.who.int/europe/publications/i/item/WHO-EURO-2016-3352-43111-60341
LIFE_FACT	Teenagers ages 13–17 generally need eight to ten hours of sleep.	CDC	About Sleep · 2024	https://www.cdc.gov/sleep/about/index.html
LIFE_FACT	Children ages 6–12 generally need nine to twelve hours of sleep.	CDC	About Sleep · 2024	https://www.cdc.gov/sleep/about/index.html
LIFE_FACT	Children ages 3–5 generally need ten to thirteen hours of sleep, including naps.	CDC	About Sleep · 2024	https://www.cdc.gov/sleep/about/index.html
LIFE_FACT	Toddlers ages 1–2 generally need eleven to fourteen hours of sleep, including naps.	CDC	About Sleep · 2024	https://www.cdc.gov/sleep/about/index.html
LIFE_FACT	Infants ages 4–12 months generally need twelve to sixteen hours of sleep, including naps.	CDC	About Sleep · 2024	https://www.cdc.gov/sleep/about/index.html
LIFE_FACT	Repeated waking can be a sign of poor sleep quality even when total sleep time seems adequate.	CDC	About Sleep · 2024	https://www.cdc.gov/sleep/about/index.html
LIFE_FACT	A sleep diary can help reveal patterns in bedtime, waking, naps, exercise, and caffeine use.	CDC	About Sleep · 2024	https://www.cdc.gov/sleep/about/index.html
LIFE_FACT	Physical activity can improve sleep quality as well as reduce anxiety.	U.S. HHS	Physical Activity Guidelines, 2nd ed. · 2018	https://odphp.health.gov/our-work/nutrition-physical-activity/physical-activity-guidelines/current-guidelines/top-10-things-know
LIFE_FACT	Older adults benefit from a mix of aerobic, muscle-strengthening, and balance activities.	U.S. HHS	Physical Activity Guidelines, 2nd ed. · 2018	https://odphp.health.gov/our-work/nutrition-physical-activity/physical-activity-guidelines/current-guidelines/top-10-things-know
LIFE_FACT	Pregnant and postpartum adults can usually aim for 150 weekly minutes of moderate aerobic activity.	U.S. HHS	Physical Activity Guidelines, 2nd ed. · 2018	https://odphp.health.gov/our-work/nutrition-physical-activity/physical-activity-guidelines/current-guidelines/top-10-things-know
LIFE_FACT	Activity can improve cognition for young people ages 6–13.	U.S. HHS	Physical Activity Guidelines, 2nd ed. · 2018	https://odphp.health.gov/our-work/nutrition-physical-activity/physical-activity-guidelines/current-guidelines/top-10-things-know
LIFE_FACT	People with chronic conditions or disabilities can still gain important benefits from suitable activity.	U.S. HHS	Physical Activity Guidelines, 2nd ed. · 2018	https://odphp.health.gov/our-work/nutrition-physical-activity/physical-activity-guidelines/current-guidelines/top-10-things-know
LIFE_FACT	Green-space benefits can arise through exercise, relaxation, social contact, and reduced environmental exposure.	WHO Europe	Urban Green Spaces and Health · 2016	https://www.who.int/europe/publications/i/item/WHO-EURO-2016-3352-43111-60341
